i , Uh , Ur , E.Uh , E.Ur
212,0.701403,2.23446
213,0.705294,2.23931
214,0.709111,2.24405
215,0.712853,2.24868
216,0.716522,2.2532
217,0.72012,2.25763
218,0.723645,2.26195
219,0.7271,2.26617
220,0.730486,2.27029
221,0.733802,2.27431
222,0.73705,2.27824
223,0.740231,2.28207
224,0.743345,2.2858
225,0.746394,2.28944
226,0.749377,2.29299
227,0.752296,2.29645
228,0.755151,2.29982
229,0.757944,2.3031
230,0.760675,2.30629
231,0.763344,2.3094
232,0.765953,2.31242
233,0.768502,2.31535
234,0.770992,2.3182
235,0.773424,2.32097
236,0.775798,2.32366
237,0.778115,2.32627
238,0.780376,2.3288
239,0.782581,2.33126
240,0.784731,2.33363
241,0.786828,2.33593
242,0.788871,2.33816
243,0.790861,2.34031
244,0.792799,2.34239
245,0.794685,2.3444
246,0.796521,2.34634
247,0.798307,2.34821
248,0.800043,2.35001
249,0.80173,2.35174
250,0.803369,2.35341
251,0.804961,2.35501
252,0.806505,2.35654
253,0.808003,2.35801
254,0.809456,2.35942
255,0.810863,2.36077
256,0.812226,2.36205
257,0.813545,2.36328
258,0.814821,2.36444
259,0.816054,2.36555
260,0.817245,2.3666
261,0.818395,2.36759
262,0.819503,2.36853
263,0.820571,2.36941
264,0.821599,2.37024
265,0.822588,2.37101
266,0.823538,2.37173
267,0.82445,2.3724
268,0.825325,2.37302
269,0.826162,2.37359
270,0.826962,2.37411
271,0.827727,2.37458
272,0.828456,2.375
273,0.82915,2.37538
274,0.82981,2.37571
275,0.830435,2.37599
276,0.831028,2.37623
277,0.831587,2.37642
278,0.832113,2.37657
279,0.832608,2.37668
280,0.833071,2.37675
281,0.833503,2.37677
282,0.833904,2.37676
283,0.834276,2.3767
284,0.834617,2.37661
285,0.83493,2.37647
286,0.835214,2.3763
287,0.835469,2.37609
288,0.835697,2.37585
289,0.835897,2.37557
290,0.83607,2.37525
291,0.836217,2.3749
292,0.836337,2.37451
293,0.836432,2.37409
294,0.836502,2.37364
295,0.836547,2.37315
296,0.836567,2.37264
297,0.836563,2.37209
298,0.836535,2.37151
299,0.836485,2.3709
300,0.836411,2.37026
301,0.836315,2.3696
302,0.836197,2.3689
303,0.836057,2.36818
304,0.835896,2.36743
305,0.835713,2.36665
306,0.83551,2.36584
307,0.835287,2.36501
308,0.835044,2.36416
309,0.834781,2.36328
310,0.8345,2.36237
311,0.834199,2.36145
312,0.83388,2.36049
313,0.833542,2.35952
314,0.833187,2.35852
315,0.832814,2.3575
316,0.832424,2.35646
317,0.832017,2.3554
318,0.831594,2.35432
319,0.831154,2.35322
320,0.830699,2.35209
321,0.830227,2.35095
322,0.829741,2.34979
323,0.829239,2.34861
324,0.828723,2.34742
325,0.828192,2.3462
326,0.827647,2.34497
327,0.827088,2.34372
328,0.826516,2.34246
329,0.82593,2.34117
330,0.825331,2.33988
331,0.82472,2.33856
332,0.824096,2.33724
333,0.82346,2.33589
334,0.822811,2.33454
335,0.822151,2.33317
336,0.82148,2.33178
337,0.820797,2.33039
338,0.820103,2.32897
339,0.819399,2.32755
340,0.818684,2.32612
341,0.817959,2.32467
342,0.817224,2.32321
343,0.816479,2.32174
344,0.815724,2.32026
345,0.814961,2.31877
346,0.814188,2.31727
347,0.813406,2.31575
348,0.812615,2.31423
349,0.811816,2.3127
350,0.811009,2.31116
351,0.810194,2.30961
352,0.809371,2.30805
353,0.80854,2.30648
354,0.807702,2.30491
355,0.806856,2.30333
356,0.806004,2.30174
357,0.805144,2.30014
358,0.804278,2.29853
359,0.803406,2.29692
360,0.802527,2.2953
361,0.801642,2.29368
362,0.800751,2.29205
363,0.799854,2.29041
364,0.798952,2.28877
365,0.798044,2.28712
366,0.797131,2.28546
367,0.796213,2.2838
368,0.79529,2.28214
369,0.794362,2.28047
370,0.793429,2.2788
371,0.792492,2.27712
372,0.791551,2.27544
373,0.790605,2.27375
374,0.789656,2.27207
375,0.788703,2.27037
376,0.787746,2.26868
377,0.786785,2.26698
378,0.785821,2.26528
379,0.784853,2.26357
380,0.783883,2.26187
381,0.782909,2.26016
382,0.781932,2.25844
383,0.780953,2.25673
384,0.779971,2.25501
385,0.778986,2.2533
386,0.777999,2.25158
387,0.77701,2.24986
388,0.776019,2.24813
389,0.775025,2.24641
390,0.77403,2.24468
391,0.773032,2.24296
392,0.772033,2.24123
393,0.771033,2.23951
394,0.770031,2.23778
395,0.769027,2.23605
396,0.768022,2.23432
397,0.767016,2.23259
398,0.766009,2.23086
399,0.765001,2.22914
400,0.763992,2.22741
401,0.762982,2.22568
402,0.761971,2.22395
403,0.76096,2.22223
404,0.759948,2.2205
405,0.758936,2.21877
406,0.757923,2.21705
407,0.75691,2.21532
408,0.755897,2.2136
409,0.754884,2.21188
410,0.75387,2.21016
411,0.752857,2.20844
412,0.751844,2.20672
413,0.750831,2.205
414,0.749818,2.20329
415,0.748806,2.20158
416,0.747794,2.19987
417,0.746782,2.19816
418,0.745772,2.19645
419,0.744761,2.19474
420,0.743752,2.19304
421,0.742743,2.19134
422,0.741734,2.18964
423,0.740727,2.18794
424,0.739721,2.18624
425,0.738715,2.18455
426,0.737711,2.18286
427,0.736708,2.18117
428,0.735706,2.17949
429,0.734705,2.1778
430,0.733705,2.17612
431,0.732707,2.17445
432,0.73171,2.17277
433,0.730714,2.1711
434,0.72972,2.16943
435,0.728728,2.16776
436,0.727737,2.1661
437,0.726747,2.16444
438,0.725759,2.16278
439,0.724773,2.16113
440,0.723789,2.15948
441,0.722806,2.15783
442,0.721825,2.15619
443,0.720846,2.15454
444,0.719869,2.15291
445,0.718894,2.15127
446,0.71792,2.14964
447,0.716949,2.14801
448,0.71598,2.14639
449,0.715012,2.14477
450,0.714047,2.14315
451,0.713084,2.14153
452,0.712123,2.13992
453,0.711164,2.13831
454,0.710208,2.13671
455,0.709253,2.13511
456,0.708301,2.13351
457,0.707351,2.13192
458,0.706404,2.13033
459,0.705458,2.12874
460,0.704516,2.12716
461,0.703575,2.12558
462,0.702637,2.12401
463,0.701701,2.12244
464,0.700768,2.12087
465,0.699837,2.11931
466,0.698909,2.11775
467,0.697983,2.11619
468,0.69706,2.11464
469,0.696139,2.11309
470,0.695221,2.11154
471,0.694305,2.11
472,0.693392,2.10846
473,0.692481,2.10693
474,0.691573,2.1054
475,0.690668,2.10387
476,0.689765,2.10235
477,0.688865,2.10083
478,0.687968,2.09932
479,0.687073,2.09781
480,0.686181,2.0963
481,0.685292,2.0948
482,0.684405,2.0933
483,0.683521,2.0918
484,0.68264,2.09031
485,0.681761,2.08882
486,0.680885,2.08734
487,0.680012,2.08586
488,0.679142,2.08438
489,0.678274,2.08291
490,0.677409,2.08144
491,0.676547,2.07997
492,0.675688,2.07851
493,0.674831,2.07705
494,0.673977,2.0756
495,0.673126,2.07415
496,0.672278,2.0727
497,0.671432,2.07126
498,0.67059,2.06982
499,0.669749,2.06838
500,0.668912,2.06695
501,0.668078,2.06552
502,0.667246,2.06409
503,0.666417,2.06267
504,0.665591,2.06126
505,0.664767,2.05984
506,0.663946,2.05843
507,0.663128,2.05703
508,0.662312,2.05562
509,0.661499,2.05422
510,0.660689,2.05283
511,0.659882,2.05143
512,0.659077,2.05005
513,0.658275,2.04866
514,0.657476,2.04728
515,0.65668,2.0459
516,0.655886,2.04453
517,0.655094,2.04315
518,0.654306,2.04179
519,0.65352,2.04042
520,0.652737,2.03906
521,0.651956,2.0377
522,0.651179,2.03635
523,0.650403,2.035
524,0.649631,2.03365
525,0.648861,2.03231
526,0.648094,2.03097
527,0.647329,2.02963
528,0.646567,2.02829
529,0.645808,2.02696
530,0.645051,2.02563
531,0.644297,2.02431
532,0.643545,2.02299
533,0.642796,2.02167
534,0.64205,2.02035
535,0.641306,2.01904
536,0.640565,2.01773
537,0.639826,2.01642
538,0.63909,2.01512
539,0.638356,2.01382
540,0.637625,2.01252
541,0.636897,2.01123
542,0.63617,2.00994
543,0.635447,2.00865
544,0.634726,2.00737
545,0.634007,2.00608
546,0.633291,2.0048
547,0.632577,2.00353
548,0.631866,2.00225
549,0.631157,2.00098
550,0.630451,1.99971
551,0.629747,1.99845
552,0.629045,1.99718
553,0.628346,1.99592
554,0.627649,1.99467
555,0.626955,1.99341
556,0.626262,1.99216
557,0.625573,1.99091
558,0.624885,1.98966
559,0.6242,1.98842
560,0.623517,1.98718
561,0.622837,1.98594
562,0.622158,1.9847
563,0.621483,1.98347
564,0.620809,1.98223
565,0.620137,1.981
566,0.619468,1.97978
567,0.618801,1.97855
568,0.618136,1.97733
569,0.617474,1.97611
570,0.616813,1.97489
571,0.616155,1.97368
572,0.615499,1.97246
573,0.614845,1.97125
574,0.614193,1.97004
575,0.613544,1.96884
576,0.612896,1.96763
577,0.612251,1.96643
578,0.611607,1.96523
579,0.610966,1.96403
580,0.610327,1.96284
581,0.609689,1.96164
582,0.609054,1.96045
583,0.608421,1.95926
584,0.60779,1.95808
585,0.607161,1.95689
586,0.606533,1.95571
587,0.605908,1.95452
588,0.605285,1.95334
589,0.604663,1.95217
590,0.604044,1.95099
591,0.603427,1.94982
592,0.602811,1.94864
593,0.602197,1.94747
594,0.601585,1.94631
595,0.600975,1.94514
596,0.600367,1.94397
597,0.599761,1.94281
598,0.599156,1.94165
599,0.598554,1.94049
600,0.597953,1.93933
601,0.597353,1.93817
602,0.596756,1.93702
603,0.59616,1.93587
604,0.595567,1.93471
605,0.594974,1.93356
606,0.594384,1.93241
607,0.593795,1.93127
608,0.593208,1.93012
609,0.592623,1.92898
610,0.592039,1.92783
611,0.591457,1.92669
612,0.590877,1.92555
613,0.590298,1.92441
614,0.589721,1.92328
615,0.589145,1.92214
616,0.588571,1.92101
617,0.587999,1.91987
618,0.587428,1.91874
619,0.586858,1.91761
620,0.58629,1.91648
621,0.585724,1.91536
622,0.585159,1.91423
623,0.584596,1.9131
624,0.584034,1.91198
625,0.583474,1.91086
626,0.582915,1.90973
627,0.582358,1.90861
628,0.581802,1.90749
629,0.581247,1.90638
630,0.580694,1.90526
631,0.580142,1.90414
632,0.579592,1.90303
633,0.579043,1.90191
634,0.578495,1.9008
635,0.577949,1.89969
636,0.577404,1.89858
637,0.57686,1.89747
638,0.576317,1.89636
639,0.575776,1.89525
640,0.575237,1.89414
641,0.574698,1.89303
642,0.574161,1.89193
643,0.573625,1.89082
644,0.57309,1.88972
645,0.572557,1.88862
646,0.572024,1.88752
647,0.571493,1.88641
648,0.570963,1.88531
649,0.570434,1.88421
650,0.569907,1.88312
651,0.56938,1.88202
652,0.568855,1.88092
653,0.568331,1.87982
654,0.567808,1.87873
655,0.567286,1.87763
656,0.566765,1.87654
657,0.566246,1.87545
658,0.565727,1.87435
659,0.56521,1.87326
660,0.564693,1.87217
661,0.564178,1.87108
662,0.563663,1.86999
663,0.56315,1.8689
664,0.562637,1.86781
665,0.562126,1.86672
666,0.561616,1.86563
667,0.561106,1.86454
668,0.560598,1.86346
669,0.560091,1.86237
670,0.559584,1.86129
671,0.559079,1.8602
672,0.558574,1.85912
673,0.55807,1.85803
674,0.557568,1.85695
675,0.557066,1.85586
676,0.556565,1.85478
677,0.556065,1.8537
678,0.555566,1.85262
679,0.555067,1.85154
680,0.55457,1.85045
681,0.554073,1.84937
682,0.553577,1.84829
683,0.553082,1.84721
684,0.552588,1.84613
685,0.552095,1.84505
686,0.551602,1.84398
687,0.551111,1.8429
688,0.55062,1.84182
689,0.550129,1.84074
690,0.54964,1.83966
691,0.549151,1.83859
692,0.548663,1.83751
693,0.548176,1.83643
694,0.54769,1.83536
695,0.547204,1.83428
696,0.546719,1.83321
697,0.546235,1.83213
698,0.545751,1.83106
699,0.545268,1.82998
700,0.544786,1.82891
701,0.544304,1.82783
702,0.543823,1.82676
703,0.543343,1.82568
704,0.542863,1.82461
705,0.542384,1.82354
706,0.541906,1.82246
707,0.541428,1.82139
708,0.540951,1.82032
709,0.540474,1.81925
710,0.539998,1.81817
711,0.539523,1.8171
712,0.539048,1.81603
713,0.538574,1.81496
714,0.5381,1.81389
715,0.537627,1.81281
716,0.537154,1.81174
717,0.536682,1.81067
718,0.53621,1.8096
719,0.535739,1.80853
720,0.535269,1.80746
721,0.534799,1.80639
722,0.53433,1.80532
723,0.533861,1.80425
724,0.533392,1.80317
725,0.532924,1.8021
726,0.532457,1.80103
727,0.531989,1.79996
728,0.531523,1.79889
729,0.531057,1.79782
730,0.530591,1.79675
731,0.530126,1.79568
732,0.529661,1.79461
733,0.529197,1.79354
734,0.528733,1.79247
735,0.528269,1.79141
736,0.527806,1.79034
737,0.527343,1.78927
738,0.526881,1.7882
739,0.526419,1.78713
740,0.525957,1.78606
741,0.525496,1.78499
742,0.525035,1.78392
743,0.524575,1.78285
744,0.524114,1.78178
745,0.523655,1.78071
746,0.523195,1.77964
747,0.522736,1.77857
748,0.522277,1.77751
749,0.521819,1.77644
750,0.521361,1.77537
751,0.520903,1.7743
752,0.520445,1.77323
753,0.519988,1.77216
754,0.519531,1.77109
755,0.519075,1.77002
756,0.518618,1.76895
757,0.518162,1.76789
758,0.517706,1.76682
759,0.517251,1.76575
760,0.516796,1.76468
761,0.516341,1.76361
762,0.515886,1.76254
763,0.515431,1.76147
764,0.514977,1.7604
765,0.514523,1.75934
766,0.514069,1.75827
767,0.513616,1.7572
768,0.513162,1.75613
769,0.512709,1.75506
770,0.512256,1.75399
771,0.511804,1.75293
772,0.511351,1.75186
773,0.510899,1.75079
774,0.510447,1.74972
775,0.509995,1.74865
776,0.509543,1.74758
777,0.509092,1.74651
778,0.50864,1.74545
779,0.508189,1.74438
780,0.507738,1.74331
781,0.507287,1.74224
782,0.506836,1.74117
783,0.506386,1.7401
784,0.505935,1.73904
785,0.505485,1.73797
786,0.505035,1.7369
787,0.504584,1.73583
788,0.504135,1.73476
789,0.503685,1.7337
790,0.503235,1.73263
791,0.502785,1.73156
792,0.502336,1.73049
793,0.501887,1.72942
794,0.501437,1.72836
795,0.500988,1.72729
796,0.500539,1.72622
797,0.50009,1.72515
798,0.499641,1.72409
799,0.499192,1.72302
800,0.498744,1.72195
801,0.498295,1.72088
802,0.497846,1.71982
803,0.497398,1.71875
804,0.496949,1.71768
805,0.496501,1.71661
806,0.496052,1.71555
807,0.495604,1.71448
808,0.495156,1.71341
809,0.494708,1.71235
810,0.494259,1.71128
811,0.493811,1.71021
812,0.493363,1.70915
813,0.492915,1.70808
814,0.492467,1.70701
815,0.492019,1.70595
816,0.491571,1.70488
817,0.491123,1.70382
818,0.490675,1.70275
819,0.490227,1.70168
820,0.489779,1.70062
821,0.489331,1.69955
822,0.488883,1.69849
823,0.488435,1.69742
824,0.487987,1.69636
825,0.487539,1.69529
826,0.48709,1.69423
827,0.486642,1.69316
828,0.486194,1.6921
829,0.485746,1.69103
830,0.485298,1.68997
831,0.48485,1.68891
832,0.484402,1.68784
833,0.483953,1.68678
